country,year,area_selvatica_km2,superficie_total_km2,areas_protegidas,gasto_RD_pib,efectividad_gobierno,art_cientificos,uso_internet,pib_per_capita,inscripcion_primaria,inscripcion_secundaria,inscripcion_terciaria,gasto_educacion_gobierno,gasto_educacion_pib,investigadores_RD,tecnicos_RD,countryCode,region,incomeLevel,occurrenceCount,occurrenceCount_publisher,gbif_member,ogp_membership
Ecuador,2013,129027.84,256370.0,15.4,0.37423,-0.448586314916611,261.98,40.2791,6109.29031510341,104.495253899633,100.659210205078,39.7734405802353,10.5497703552246,4.92997980117798,350.98087,78.56133,EC,Latin America & Caribbean ,Upper middle income,1439173.0,,No,No
Ecuador,2014,128609.82,256370.0,15.4,0.43839,-0.385554224252701,406.82,45.5904,6405.79979300441,105.59687272731,102.590339660645,,11.3429098129272,5.21020984649658,400.26149,89.95827,EC,Latin America & Caribbean ,Upper middle income,1622549.0,,No,No
Ecuador,2015,128191.8,256370.0,14.4,,-0.394527703523636,657.3,48.9404,5976.1596805651,101.055189173942,100.791786193848,44.5371492743653,11.5806198120117,5.10570001602173,,,EC,Latin America & Caribbean ,Upper middle income,2115517.0,,No,No
Ecuador,2016,127549.1,256370.0,14.4,,-0.383570671081543,1152.65,54.0629,5917.63771271481,98.960813930118,98.0803764939006,,,4.46397668804552,,,EC,Latin America & Caribbean ,Upper middle income,2565403.0,,Sí,No
Ecuador,2017,126906.4,256370.0,14.4,,-0.352247714996338,1599.51,55.8,6233.32244797718,98.1861872199016,96.1637651807361,,,4.60667733499397,,,EC,Latin America & Caribbean ,Upper middle income,3057249.0,1684084.0,Sí,No
Ecuador,2018,126263.7,256370.0,15.0,,-0.317793667316437,2166.56,57.5,6303.91886658338,98.8828234359272,94.9748100922065,47.3311832253279,,4.6250260585881,,,EC,Latin America & Caribbean ,Upper middle income,3102240.0,1703169.0,Sí,Sí
Ecuador,2019,125621.0,256370.0,15.0,,-0.367696136236191,2457.62,59.2,6205.05765246766,98.3159782205083,93.8371637137576,47.2627814012203,10.680290222168,4.2457799911499,,,EC,Latin America & Caribbean ,Upper middle income,4315270.0,2830697.0,Sí,Sí
Ecuador,2020,124978.3,256370.0,15.1,,-0.470506340265274,2930.96,70.7,5463.64515348598,98.1163823787708,93.9849491291463,56.9066311483682,10.5995502471924,4.26103019714355,,,EC,Latin America & Caribbean ,Upper middle income,5556850.0,3896010.0,Sí,Sí
Ecuador,2021,124335.6,256370.0,15.3,,-0.241593524813652,3095.23,69.1148,6061.32350181711,98.1757597284585,94.5899282617776,,9.76208972930908,3.64776992797852,,,EC,Latin America & Caribbean ,Upper middle income,6509202.0,4708884.0,Sí,Sí
Ecuador,2022,123692.9,256370.0,20.0,,-0.309278339147568,3573.97,69.7181,6515.58528418336,99.5680141602854,94.1335305764161,59.879782344866,9.29942989349365,3.59897994995117,,,EC,Latin America & Caribbean ,Upper middle income,7685396.0,5844926.0,Sí,Sí
Ecuador,2023,123050.2,256370.0,20.0,,-0.494244992733002,,72.6943,6737.84748379638,97.2490097236115,92.8118025876465,67.8851161961618,9.68155956268311,3.89365005493164,,,EC,Latin America & Caribbean ,Upper middle income,9798537.0,7557996.0,Sí,Sí
Ecuador,2024,,,20.1,,,,77.1727,6874.705739766,,,,9.70571041107178,,,,EC,Latin America & Caribbean ,Upper middle income,12170329.0,9685597.0,Sí,Sí
Spain,2000,170939.3,505000.0,,0.88276,1.68575727939606,25000.67,13.625,14743.2671031455,104.224510192871,113.414573669434,58.4075393676758,10.6530303955078,4.16786003112793,1874.09659,627.61921,ES,Europe & Central Asia,High income,,,No,No
Spain,2001,172390.71,505020.0,,0.88833,,26457.11,18.1487,15368.2337984435,104.563087463379,115.331329345703,61.0042190551758,10.7027397155762,4.11147022247315,1947.04358,688.78012,ES,Europe & Central Asia,High income,,,Sí,No
Spain,2002,173842.12,505320.0,,0.95971,1.78612041473389,28112.36,20.39,17111.0685058941,105.450859069824,115.286270141602,63.7400817871094,10.7009696960449,4.13351011276245,2014.3626,724.63027,ES,Europe & Central Asia,High income,,,Sí,No
Spain,2003,175293.53,505370.0,,1.02373,1.81680715084076,29480.2,39.93,21522.0170990262,105.158348083496,114.452789306641,65.5322113037109,10.8753499984741,4.17126989364624,2195.10581,851.66246,ES,Europe & Central Asia,High income,,,Sí,No
Spain,2004,176744.94,505370.0,,1.04089,1.33226644992828,32067.97,44.01,24925.0267844576,105.000923156738,115.084503173828,67.4735717773438,10.7112703323364,4.15485000610352,2356.18397,874.44348,ES,Europe & Central Asia,High income,,,Sí,No
Spain,2005,178196.35,505370.0,,1.09956,1.50157427787781,36149.35,47.88,26450.9530130382,104.357879638672,117.570930480957,68.1358337402344,10.7697601318359,4.14090013504028,2516.19827,906.50375,ES,Europe & Central Asia,High income,,,Sí,No
Spain,2006,179647.76,505370.0,,1.17702,0.830167770385742,39826.15,50.37,28421.686527407,103.610877990723,117.273666381836,68.9646224975586,10.8878297805786,4.18001985549927,2613.24064,1002.53831,ES,Europe & Central Asia,High income,,,Sí,No
Spain,2007,181099.17,505370.0,,1.24053,0.987038195133209,42535.8,55.11,32652.015594702,103.025680541992,117.488693237305,69.2297668457031,10.8369398117065,4.24615001678467,2720.22197,1108.12071,ES,Europe & Central Asia,High income,1241054.0,1502185.0,Sí,No
Spain,2008,182550.58,505370.0,,1.325,0.912503182888031,44455.71,59.6,35603.248328071,102.449981689453,117.210586547852,69.4019393920898,10.926079750061,4.51629018783569,2850.35985,1124.66762,ES,Europe & Central Asia,High income,2746435.0,2895215.0,Sí,No
Spain,2009,184001.99,505370.0,,1.36364,0.9416823387146,47475.55,62.4,32279.8208476151,102.095718383789,117.357116699219,71.4311676025391,10.6249799728394,4.89520978927612,2876.51477,1242.57343,ES,Europe & Central Asia,High income,4140666.0,4280906.0,Sí,No
Spain,2010,185453.4,505600.0,,1.35996,0.942974150180817,49344.84,65.8,30658.7422282912,101.211227416992,122.622512817383,76.3829116821289,10.548810005188,4.8360800743103,2879.99747,1293.31531,ES,Europe & Central Asia,High income,5226289.0,5510733.0,Sí,No
Spain,2011,185465.08,505600.0,,1.33341,0.97240149974823,52408.62,67.09,31824.6219134777,100.813041687012,126.152786254883,80.7240905761719,10.2716302871704,4.71897983551025,2775.30203,1243.61145,ES,Europe & Central Asia,High income,5666341.0,5969127.0,Sí,Sí
Spain,2012,185476.76,505940.0,,1.29876,1.05716216564178,54679.57,69.81,28456.4438151477,100.473442077637,127.786712646484,82.89208984375,9.05819034576416,4.46011018753052,2693.39973,1232.99904,ES,Europe & Central Asia,High income,6919336.0,7140685.0,Sí,Sí
Spain,2013,185488.44,505940.0,11.1,1.27482,1.16768598556519,54727.56,71.635,29228.846559842,103.107582092285,126.716270446777,85.2132568359375,9.37672996520996,4.32851982116699,2623.64689,1210.76203,ES,Europe & Central Asia,High income,8685138.0,8920823.0,Sí,Sí
Spain,2014,185500.12,505940.0,10.1,1.24159,1.1732976436615,56177.8,76.1867,29707.765509467,102.538467407227,125.335800170898,88.0015563964844,9.48867034912109,4.27524995803833,2614.44648,1163.05227,ES,Europe & Central Asia,High income,9902961.0,10194958.0,Sí,Sí
Spain,2015,185511.8,505924.0,14.1,1.22179,1.15725028514862,55305.66,78.6896,25982.4416197775,102.144233703613,124.85466003418,88.5742492675781,9.72698974609375,4.24902009963989,2622.53289,1189.6445,ES,Europe & Central Asia,High income,11474014.0,11471174.0,Sí,Sí
Spain,2016,185552.4,505935.0,15.0,1.18986,1.0948657989502,55591.05,80.5613,26755.6061149398,102.130096435547,123.269889831543,89.8067779541016,9.95104026794434,4.19328022003174,2712.74943,1189.22255,ES,Europe & Central Asia,High income,14710415.0,14486473.0,Sí,Sí
Spain,2017,185593.0,505935.23,14.9,1.20977,1.00125849246979,55884.36,84.6022,28381.3425596906,102.50511932373,120.555923461914,91.8877410888672,10.1795501708984,4.17845010757446,2847.3656,1264.92042,ES,Europe & Central Asia,High income,25913741.0,26070259.0,Sí,Sí
Spain,2018,185635.9,505957.289,15.0,1.24151,0.969246029853821,57270.34,86.1072,30602.4212881113,102.638717651367,119.430198669434,92.1748886108398,9.99577045440674,4.15046977996826,2984.29629,,ES,Europe & Central Asia,High income,26887704.0,27036825.0,Sí,Sí
Spain,2019,185678.8,505952.796,17.9,1.25025,0.968808770179749,60307.51,90.7187,29786.5245689007,103.185317993164,118.524719238281,91.020263671875,10.0043096542358,4.20255994796753,3048.15265,,ES,Europe & Central Asia,High income,29338748.0,29196579.0,Sí,Sí
Spain,2020,185721.7,505969.891,17.9,1.4091,0.853928565979004,65541.7,93.2056,27233.9426461608,103.410423278809,117.367767333984,90.9548492431641,9.43229007720947,4.85116004943848,3051.64642,,ES,Europe & Central Asia,High income,44009884.0,42025877.0,Sí,Sí
Spain,2021,185764.6,505964.594,17.9,1.41122,0.907896876335144,70281.94,93.8975,30799.4775937775,102.899139404297,119.114921569824,94.5903778076172,9.72498035430908,4.81315994262695,3229.64887,,ES,Europe & Central Asia,High income,48689573.0,46290996.0,Sí,Sí
Spain,2022,185807.5,505978.281,17.9,1.43532,0.920230388641357,67099.71,94.4855,30270.2687017458,102.445991516113,119.015510559082,94.5131072998047,9.87539005279541,4.58553981781006,3387.49657,,ES,Europe & Central Asia,High income,55410821.0,51349663.0,Sí,Sí
Spain,2023,185850.4,505975.98,17.9,,0.752065539360046,,95.4456,33509.0127982139,103.002769470215,118.361709594727,93.7303466796875,,,,,ES,Europe & Central Asia,High income,63962392.0,58982988.0,Sí,Sí
Spain,2024,,,17.9,,,,95.7575,35297.0094995565,,,,,,,,ES,Europe & Central Asia,High income,75712953.0,68412640.0,Sí,Sí
Estonia,2000,22388.9,45230.0,,0.6,0.687826871871948,464.97,28.577,4070.60902410208,104.32495880127,95.0215377807617,54.4018287658691,14.685040473938,5.33945989608765,1902.60055,378.8117,EE,Europe & Central Asia,High income,,,No,No
Estonia,2001,22486.03,45230.0,,0.69839,,516.3,31.5275,4502.66614992392,105.54216003418,96.2154312133789,58.7174797058105,14.8261499404907,5.23217010498047,1924.96306,339.14624,EE,Europe & Central Asia,High income,,,No,No
Estonia,2002,22583.16,45230.0,,0.71203,0.66788649559021,509.77,41.52,5343.18310760735,105.472816467285,99.0828704833984,61.7471008300781,15.1506299972534,5.433030128479,2210.91668,378.95991,EE,Europe & Central Asia,High income,,,No,No
Estonia,2003,22680.29,45230.0,,0.76465,0.880270600318909,571.1,45.32,7205.40703313243,105.654472351074,99.0774383544922,64.2222671508789,15.0392198562622,5.27171993255615,2193.7335,417.36197,EE,Europe & Central Asia,High income,,,Sí,No
Estonia,2004,22777.42,45230.0,,0.84584,0.903343915939331,636.57,53.2,8916.0728274602,104.811653137207,101.44522857666,65.7773971557617,14.3060798645019,4.87566995620728,2465.56876,479.6251,EE,Europe & Central Asia,High income,,,Sí,No
Estonia,2005,22874.55,45230.0,,0.91705,0.937840044498444,720.21,61.45,10414.6381183565,103.570648193359,104.22184753418,67.9843521118164,14.2651500701904,4.80935001373291,2451.18781,418.25017,EE,Europe & Central Asia,High income,,,Sí,No
Estonia,2006,22971.68,45230.0,,1.11277,1.14691519737244,901.46,63.51,12641.4800976473,102.761779785156,104.028030395508,68.7950820922852,,,2600.75424,575.08617,EE,Europe & Central Asia,High income,,,Sí,No
Estonia,2007,23068.81,45230.0,,1.05874,1.00763607025146,1079.02,66.19,16745.4308011148,101.679817199707,105.091178894043,68.8220596313477,13.6502599716187,4.6196699142456,2747.58209,598.82645,EE,Europe & Central Asia,High income,8587.0,,Sí,No
Estonia,2008,23165.94,45230.0,,1.25188,1.15763688087463,1143.75,70.58,18205.9064113446,100.795516967773,105.395011901855,67.8356094360352,13.8649301528931,5.48375988006592,2972.93057,617.87679,EE,Europe & Central Asia,High income,78035.0,60108.0,Sí,No
Estonia,2009,23263.07,45230.0,,1.39679,1.00224792957306,1166.8,72.5,14712.4494217916,100.181121826172,107.425552368164,67.8494186401367,12.9280996322632,5.9597601890564,3229.67528,625.68528,EE,Europe & Central Asia,High income,80591.0,61810.0,Sí,No
Estonia,2010,23360.2,45230.0,,1.57899,1.07666647434235,1416.28,74.1,14663.7041018705,99.5972671508789,110.888679504395,68.7101593017578,13.5586395263672,5.51753997802734,3057.78287,680.8793,EE,Europe & Central Asia,High income,139645.0,63172.0,Sí,No
Estonia,2011,23530.18,45230.0,,2.30522,1.06727397441864,1397.32,76.5,17555.5455239426,99.042839050293,112.287406921387,71.0235290527344,13.2763795852661,4.99514007568359,3392.80584,662.04266,EE,Europe & Central Asia,High income,252735.0,215780.0,Sí,Sí
Estonia,2012,23700.16,45230.0,,2.12481,0.945922076702118,1497.43,78.3899,17568.2137969714,98.3196105957031,112.536003112793,72.9364700317383,11.8632898330688,4.67340993881226,3457.75569,708.90951,EE,Europe & Central Asia,High income,360585.0,433529.0,Sí,Sí
Estonia,2013,23870.14,45340.0,19.4,1.72412,0.966788172721863,1450.11,80.0043,19310.3874900757,97.6795196533203,110.521713256836,75.4523162841797,12.4780702590942,4.78006982803345,3338.3961,802.08512,EE,Europe & Central Asia,High income,263435.0,291128.0,Sí,Sí
Estonia,2014,24040.12,45340.0,19.4,1.43023,1.01121234893799,1687.96,84.2415,20581.7898991695,97.5922622680664,107.685821533203,76.2024536132812,11.5191698074341,4.32586002349854,3285.59355,676.14947,EE,Europe & Central Asia,High income,288702.0,317393.0,Sí,Sí
Estonia,2015,24210.1,45340.0,19.4,1.46777,1.03593826293945,1544.89,88.4097,17722.1557669523,97.1191482543945,108.18879699707,74.5832824707031,12.8675603866577,5.05127000808716,3188.49188,675.11832,EE,Europe & Central Asia,High income,1609282.0,1969312.0,Sí,Sí
Estonia,2016,24212.5,45340.0,19.5,1.24306,1.05459797382355,1575.25,87.2402,18666.3736521706,97.2923431396484,111.596199035645,73.0334320068359,12.9944200515747,5.05511999130249,3296.37262,710.21109,EE,Europe & Central Asia,High income,1848382.0,2184240.0,Sí,Sí
Estonia,2017,24384.0,45340.0,19.5,1.27685,1.07229030132294,1589.67,88.1025,20851.5223496861,97.2500534057617,113.249786376953,72.1369781494141,12.51416015625,4.86288022994995,3552.46537,654.84807,EE,Europe & Central Asia,High income,2314199.0,2700719.0,Sí,Sí
Estonia,2018,24384.0,45340.0,19.5,1.40999,1.15055811405182,1503.59,89.357,23618.1361254581,97.4559478759766,112.759696960449,72.0659637451172,13.2388801574707,5.13962984085083,3766.08146,,EE,Europe & Central Asia,High income,2690085.0,3127247.0,Sí,Sí
Estonia,2019,24384.0,45340.0,19.7,1.62058,1.13976681232452,1694.02,90.2289,24021.2501413306,98.1577224731445,112.287200927734,72.7060317993164,13.2011098861694,5.16415023803711,3770.42028,,EE,Europe & Central Asia,High income,2902289.0,3786820.0,Sí,Sí
Estonia,2020,24384.0,45340.0,20.1,1.75315,1.29900670051575,1794.38,89.0583,23933.9939421065,98.3466720581055,112.527702331543,72.0443572998047,12.1634101867676,5.44180011749268,3836.37969,,EE,Europe & Central Asia,High income,3910673.0,4785329.0,Sí,Sí
Estonia,2021,24384.0,45340.0,20.2,1.76766,1.34329342842102,1877.57,90.9797,27953.7670230126,98.8146667480469,113.01091003418,73.1502075195312,12.3894596099853,5.21514987945557,4036.13127,,EE,Europe & Central Asia,High income,4959154.0,5930474.0,Sí,Sí
Estonia,2022,24384.0,45340.0,20.2,1.78205,1.34263217449188,1842.31,91.5202,28451.1477825175,99.2638168334961,112.551849365234,71.4251937866211,13.0291900634766,5.20733976364136,4654.85436,,EE,Europe & Central Asia,High income,6932951.0,13984977.0,Sí,Sí
Estonia,2023,24384.0,45340.0,20.2,,1.2634699344635,,93.1834,30133.304450454,98.3381576538086,108.442070007324,67.6179275512695,,,,,EE,Europe & Central Asia,High income,7715542.0,14805044.0,Sí,Sí
Estonia,2024,,,20.8,,,,92.238,31170.0915091887,,,,,,,,EE,Europe & Central Asia,High income,8218343.0,15313334.0,Sí,Sí
Finland,2000,224456.4,338150.0,,3.24138,2.02971863746643,7504.8,37.2485,24335.9225082659,99.7170867919922,125.493049621582,82.5875015258789,12.1709203720093,5.71163988113403,,,FI,Europe & Central Asia,High income,,,No,No
Finland,2001,224252.76,338150.0,,3.19372,,7767.57,43.1054,24965.202996776,99.688591003418,128.174865722656,85.9510498046875,12.6344499588013,5.84084987640381,,,FI,Europe & Central Asia,High income,,,Sí,No
Finland,2002,224049.12,338150.0,,3.25308,2.09640264511108,7849.93,62.43,26989.389260959,99.6447677612305,129.487838745117,86.788932800293,12.6825304031372,6.01865005493164,,,FI,Europe & Central Asia,High income,,,Sí,No
Finland,2003,223845.48,338150.0,,3.29822,2.19400310516357,8091.63,69.22,32920.0857192568,99.689567565918,132.235412597656,88.286979675293,12.7759704589844,6.168869972229,,,FI,Europe & Central Asia,High income,,,Sí,No
Finland,2004,223641.84,338150.0,,3.30907,2.14761972427368,8820.77,72.39,37768.1334202029,99.7934265136719,110.782669067383,90.1379318237305,12.7789602279663,6.15823984146118,7855.56192,,FI,Europe & Central Asia,High income,,,Sí,No
Finland,2005,223438.2,338150.0,,3.3237,2.12453174591064,9211.78,74.48,39049.8703780223,99.7841110229492,111.326103210449,91.9409408569336,12.2496995925903,6.02582979202271,7558.69966,,FI,Europe & Central Asia,High income,,,Sí,No
Finland,2006,223234.56,338440.0,,3.33216,2.1676173210144,9476.9,79.66,41214.0187765069,99.7659530639648,110.277038574219,93.4309921264648,12.2838201522827,5.92960977554321,7689.18984,,FI,Europe & Central Asia,High income,,,Sí,No
Finland,2007,223030.92,338420.0,,3.33704,1.96812081336975,9450.35,80.78,48473.0240091455,99.6621475219727,109.042900085449,95.0834808349609,12.1499500274658,5.67164993286133,7390.55027,,FI,Europe & Central Asia,High income,163657.0,169894.0,Sí,No
Finland,2008,222827.28,338420.0,,3.53697,2.04124021530151,9647.85,83.67,53769.4726240385,99.7198715209961,108.298301696777,95.8668518066406,12.1785898208618,5.83046007156372,7712.31606,,FI,Europe & Central Asia,High income,401979.0,484776.0,Sí,No
Finland,2009,222623.64,338420.0,,3.73402,2.22546005249023,10026.71,82.49,47478.3495310999,99.664192199707,107.702293395996,92.0154724121094,11.942720413208,6.45998001098633,7669.28354,,FI,Europe & Central Asia,High income,1680178.0,1768220.0,Sí,No
Finland,2010,222420.0,338420.0,,3.70532,2.22388696670532,10072.37,86.89,46506.2919016566,99.6880569458008,108.609390258789,93.1867599487305,12.0429401397705,6.504310131073,7740.92101,,FI,Europe & Central Asia,High income,2087453.0,2320780.0,Sí,No
Finland,2011,222754.0,338420.0,,3.61806,2.23519229888916,10343.68,88.71,51060.3242589767,99.7851867675781,109.248931884766,93.2884292602539,11.9977703094482,6.45624017715454,7441.97757,,FI,Europe & Central Asia,High income,9858884.0,10167458.0,Sí,No
Finland,2012,223088.0,338420.0,,3.39832,2.2103111743927,10587.78,89.88,47551.6740841369,99.7071228027344,109.962677001953,91.5533828735352,12.8807897567749,7.1715497970581,7492.46096,,FI,Europe & Central Asia,High income,14326043.0,14639247.0,Sí,No
Finland,2013,223422.0,338420.0,13.9,3.27137,2.18062210083008,10837.45,91.5144,49691.0145200739,99.6918487548828,145.653442382812,91.2365264892578,12.5301504135132,7.15288019180298,7222.80668,,FI,Europe & Central Asia,High income,15704809.0,16029628.0,Sí,Sí
Finland,2014,223756.0,338420.0,14.2,3.14751,2.02504563331604,11283.46,86.5304,50073.7760815871,99.6617202758789,147.413314819336,89.9938812255859,12.392560005188,7.13832998275757,7022.1865,,FI,Europe & Central Asia,High income,18203727.0,18514033.0,Sí,Sí
Finland,2015,224090.0,338446.0,14.2,2.87196,1.84316194057465,11122.9,86.4221,42560.3456767103,99.5672302246094,150.819213867188,89.6573791503906,12.6923398971558,7.07199001312256,6855.97138,,FI,Europe & Central Asia,High income,20399125.0,20633052.0,Sí,Sí
